allocation_id,participant_id,participant_slot,set_id,set_trial_index,global_trial_index,document_id,document_index,condition_id,enriched_file,degree_value,baseline_side,enriched_side,document_exposure_number,randomization_seed,rating,response_time,assignment_version,study_version
n30-round2-three-versions-v1-slot-07,,7,2,11,49,P18_DOC_B,36,D2_derived,D2_derived.html,2,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,12,50,P1_DOC_A,1,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,13,51,P10_DOC_A,19,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,14,52,P4_DOC_A,7,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,15,53,P7_DOC_A,13,D3_derived,D3_derived.html,4,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,16,54,P5_DOC_A,9,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,17,55,P16_DOC_B,32,D5_maximal,D5_maximal.html,6,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,18,56,P8_DOC_B,16,D3_derived,D3_derived.html,4,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,19,57,P13_DOC_B,26,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,20,58,P18_DOC_A,35,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,21,59,P10_DOC_B,20,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,22,60,P1_DOC_B,2,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,23,61,P19_DOC_B,38,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,24,62,P19_DOC_A,37,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,25,63,P2_DOC_A,3,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,26,64,P11_DOC_B,22,D1_derived,D1_derived.html,1,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,27,65,P7_DOC_B,14,W_writer_optimal,W_writer_optimal.html,3,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,28,66,P9_DOC_A,17,D5_maximal,D5_maximal.html,6,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,29,67,P9_DOC_B,18,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,30,68,P15_DOC_B,30,D4_derived,D4_derived.html,5,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,31,69,P12_DOC_B,24,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,32,70,P3_DOC_B,6,D4_derived,D4_derived.html,5,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,33,71,P6_DOC_B,12,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,34,72,P2_DOC_B,4,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,35,73,P13_DOC_A,25,D3_derived,D3_derived.html,4,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,36,74,P12_DOC_A,23,W_writer_optimal,W_writer_optimal.html,3,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,37,75,P17_DOC_B,34,D1_derived,D1_derived.html,1,left,right,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,2,38,76,P11_DOC_A,21,D2_derived,D2_derived.html,2,right,left,2,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:2:rotation:13,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,1,77,P4_DOC_A,7,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,2,78,P7_DOC_A,13,D4_derived,D4_derived.html,5,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,3,79,P5_DOC_A,9,W_writer_optimal,W_writer_optimal.html,3,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,4,80,P16_DOC_B,32,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,5,81,P8_DOC_B,16,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,6,82,P13_DOC_B,26,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,7,83,P18_DOC_A,35,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,8,84,P10_DOC_B,20,W_writer_optimal,W_writer_optimal.html,3,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,9,85,P1_DOC_B,2,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,10,86,P19_DOC_B,38,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,11,87,P19_DOC_A,37,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,12,88,P2_DOC_A,3,D5_maximal,D5_maximal.html,6,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,13,89,P11_DOC_B,22,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,14,90,P7_DOC_B,14,D5_maximal,D5_maximal.html,6,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,15,91,P9_DOC_A,17,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,16,92,P9_DOC_B,18,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,17,93,P15_DOC_B,30,D2_derived,D2_derived.html,2,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,18,94,P12_DOC_B,24,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,19,95,P3_DOC_B,6,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,20,96,P6_DOC_B,12,D4_derived,D4_derived.html,5,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,21,97,P2_DOC_B,4,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,22,98,P13_DOC_A,25,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,23,99,P12_DOC_A,23,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,24,100,P17_DOC_B,34,D3_derived,D3_derived.html,4,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,25,101,P11_DOC_A,21,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,26,102,P5_DOC_B,10,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,27,103,P14_DOC_B,28,D1_derived,D1_derived.html,1,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,28,104,P4_DOC_B,8,W_writer_optimal,W_writer_optimal.html,3,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,29,105,P3_DOC_A,5,D1_derived,D1_derived.html,1,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,30,106,P14_DOC_A,27,D5_maximal,D5_maximal.html,6,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,31,107,P8_DOC_A,15,D5_maximal,D5_maximal.html,6,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,32,108,P6_DOC_A,11,D3_derived,D3_derived.html,4,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,33,109,P17_DOC_A,33,W_writer_optimal,W_writer_optimal.html,3,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,34,110,P16_DOC_A,31,D2_derived,D2_derived.html,2,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,35,111,P15_DOC_A,29,D1_derived,D1_derived.html,1,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,36,112,P18_DOC_B,36,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,37,113,P1_DOC_A,1,D4_derived,D4_derived.html,5,left,right,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-07,,7,3,38,114,P10_DOC_A,19,D2_derived,D2_derived.html,2,right,left,3,text-enrichment-reader-round2-n30-v1:participant:7:documents:set:3:rotation:26,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,1,1,P2_DOC_B,4,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,2,2,P16_DOC_B,32,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,3,3,P10_DOC_A,19,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,4,4,P12_DOC_A,23,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,5,5,P18_DOC_B,36,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,6,6,P17_DOC_B,34,D4_derived,D4_derived.html,5,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,7,7,P9_DOC_A,17,D3_derived,D3_derived.html,4,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,8,8,P1_DOC_B,2,D1_derived,D1_derived.html,1,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,9,9,P2_DOC_A,3,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,10,10,P9_DOC_B,18,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,11,11,P14_DOC_A,27,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,12,12,P11_DOC_A,21,D5_maximal,D5_maximal.html,6,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,13,13,P1_DOC_A,1,D2_derived,D2_derived.html,2,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,14,14,P8_DOC_A,15,W_writer_optimal,W_writer_optimal.html,3,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,15,15,P4_DOC_A,7,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,16,16,P3_DOC_A,5,D3_derived,D3_derived.html,4,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,17,17,P3_DOC_B,6,W_writer_optimal,W_writer_optimal.html,3,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,18,18,P11_DOC_B,22,D4_derived,D4_derived.html,5,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,19,19,P13_DOC_B,26,D1_derived,D1_derived.html,1,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,20,20,P12_DOC_B,24,D5_maximal,D5_maximal.html,6,left,right,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
n30-round2-three-versions-v1-slot-08,,8,1,21,21,P6_DOC_B,12,D5_maximal,D5_maximal.html,6,right,left,1,text-enrichment-reader-round2-n30-v1:participant:8:documents:set:1:rotation:0,,,n30-round2-three-versions-v1,2026-09-04-r2-v1
